SpeedAir       PL3000  230118   8   . 132  140 39700  178528APR200005NOV2002   510
SpeedAir       PL3000  230119   8   . 132  140 39700  178520MAY200003DEC2002   510
SpeedAir       PL3000  230120   8   . 132  140 39700  178528JAN200015JAN2003   510
SpeedAir       PL3000  230121  12   . 126  138 39700  178531MAY200012JAN2003   510
SpeedAir       PL3000  230122  12   . 126  138 39700  178521DEC200011APR2003   510
SpeedAir       PL3000  230123  12   . 126  138 39700  178522MAR200011OCT2002   510
SpeedAir       PL3000  230124  16   . 120  136 39700  178501JUN200030SEP2002   510
SpeedAir       PL3000  230125  16   . 120  136 39700  178517JUN200022MAR2003   510
SpeedAir       PL3000  230126  16   . 120  136 39700  178512AUG200011JUL2002   510
SpeedAir       PL3000  230127  20   . 114  134 39700  178518MAY200012NOV2002   510
SpeedAir       PL3000  230128  20   . 114  134 39700  178503FEB200013APR2003   510
SpeedAir       PL3000  230129  24   . 108  132 39700  178520OCT200012FEB2003   510
